video,day,views,estimatedMinutesWatched,likes,dislikes,comments,shares,year
br341Djn3_0,2020-10-04,6,23,0,0,0,0,2020
errB7Ku0HyQ,2020-10-04,1,4,0,0,0,0,2020
fm6Dv9POaQk,2020-10-04,12,45,0,0,0,0,2020
hQTDiy0X4eo,2020-10-04,8,43,0,0,0,0,2020
kny1ZHg4tyM,2020-10-04,6,32,0,0,0,0,2020
nV01VpbjQLQ,2020-10-04,5,23,0,0,0,0,2020
qXBG2JV7tms,2020-10-04,14,53,1,0,0,0,2020
qxsXKYJRgJI,2020-10-04,5,13,0,0,0,0,2020
u-qsNS-65pQ,2020-10-04,7,29,0,0,0,0,2020
uDQAWZsh3ns,2020-10-04,10,36,0,0,0,0,2020
v4NPzGXcbaw,2020-10-04,19,110,1,0,0,0,2020
vr7jLRIA7C0,2020-10-04,5,18,0,0,0,0,2020
y7zRv0bPAt4,2020-10-04,2,4,0,0,0,0,2020
9KVzGWFEufI,2020-10-05,1,21,0,0,0,0,2020
QS8l0H1BGjY,2020-10-05,1,2,0,0,0,0,2020
2Wsb2KmeD04,2020-10-06,1,1,0,0,0,0,2020
WZVKP14QVgo,2020-10-06,1,0,0,0,0,0,2020
errB7Ku0HyQ,2020-10-06,1,0,0,0,0,0,2020
hQTDiy0X4eo,2020-10-06,1,0,0,0,0,0,2020
u-qsNS-65pQ,2020-10-06,1,0,0,0,0,0,2020
y7zRv0bPAt4,2020-10-06,1,0,0,0,0,0,2020
7g35w-sL_JA,2020-10-07,31,193,0,0,0,0,2020
8_HqAYKZZ_I,2020-10-07,1,0,0,0,0,0,2020
BB7a6alY_Kg,2020-10-07,22,64,0,0,0,0,2020
WZVKP14QVgo,2020-10-07,1,1,0,0,0,0,2020
a3pMCY75leA,2020-10-07,33,147,0,0,0,0,2020
errB7Ku0HyQ,2020-10-07,1,0,0,0,0,0,2020
hQTDiy0X4eo,2020-10-07,1,6,0,0,0,0,2020
qmTXyVwt0F4,2020-10-07,26,108,0,0,0,0,2020
y7zRv0bPAt4,2020-10-07,0,0,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-08,2,0,0,0,0,0,2020
7g35w-sL_JA,2020-10-08,4,21,0,0,0,0,2020
8_HqAYKZZ_I,2020-10-08,1,3,0,0,0,0,2020
9KVzGWFEufI,2020-10-08,1,5,0,0,0,0,2020
BB7a6alY_Kg,2020-10-08,1,4,0,0,0,0,2020
DRr8kXo0Agg,2020-10-08,2,8,0,0,0,0,2020
KJKYkGivPi8,2020-10-08,2,5,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-08,2,0,0,0,0,0,2020
QS8l0H1BGjY,2020-10-08,1,1,0,0,0,0,2020
RF1chK7xiX0,2020-10-08,1,7,0,0,0,0,2020
WZVKP14QVgo,2020-10-08,1,0,0,0,0,0,2020
a3pMCY75leA,2020-10-08,6,27,0,0,0,0,2020
aHo1kbccgLM,2020-10-08,2,0,0,0,0,0,2020
aMwB3YzdnLY,2020-10-08,2,0,0,0,0,0,2020
br341Djn3_0,2020-10-08,2,6,0,0,0,0,2020
errB7Ku0HyQ,2020-10-08,1,1,0,0,0,0,2020
fm6Dv9POaQk,2020-10-08,1,2,0,0,0,0,2020
n_QVgE8mGic,2020-10-08,2,0,0,0,0,0,2020
qXBG2JV7tms,2020-10-08,1,1,0,0,0,0,2020
qmTXyVwt0F4,2020-10-08,5,15,0,0,0,0,2020
uDQAWZsh3ns,2020-10-08,1,1,0,0,0,0,2020
2Wsb2KmeD04,2020-10-09,1,4,0,0,0,0,2020
7Ak8vzFzN_Y,2020-10-09,1,2,0,0,0,0,2020
7g35w-sL_JA,2020-10-09,1,7,0,0,0,0,2020
8_HqAYKZZ_I,2020-10-09,1,3,0,0,0,0,2020
9KVzGWFEufI,2020-10-09,2,10,0,0,0,0,2020
BB7a6alY_Kg,2020-10-09,1,4,0,0,0,0,2020
DRr8kXo0Agg,2020-10-09,1,4,0,0,0,0,2020
Jv4y4Z4zeRc,2020-10-09,1,2,0,0,0,0,2020
KJKYkGivPi8,2020-10-09,1,1,0,0,0,0,2020
L60C_wcLDHU,2020-10-09,1,0,0,0,0,0,2020
QS8l0H1BGjY,2020-10-09,1,0,0,0,0,0,2020
RF1chK7xiX0,2020-10-09,2,9,0,0,0,0,2020
WZVKP14QVgo,2020-10-09,1,0,0,0,0,0,2020
a3pMCY75leA,2020-10-09,2,10,0,0,0,0,2020
br341Djn3_0,2020-10-09,1,7,0,0,0,0,2020
errB7Ku0HyQ,2020-10-09,1,1,0,0,0,0,2020
fm6Dv9POaQk,2020-10-09,1,0,0,0,0,0,2020
hQTDiy0X4eo,2020-10-09,1,10,0,0,0,0,2020
kny1ZHg4tyM,2020-10-09,1,5,0,0,0,0,2020
nV01VpbjQLQ,2020-10-09,1,5,0,0,0,0,2020
qmTXyVwt0F4,2020-10-09,1,5,0,0,0,0,2020
qxsXKYJRgJI,2020-10-09,1,0,0,0,0,0,2020
u-qsNS-65pQ,2020-10-09,1,0,0,0,0,0,2020
v4NPzGXcbaw,2020-10-09,1,0,0,0,0,0,2020
vr7jLRIA7C0,2020-10-09,1,5,0,0,0,0,2020
y7zRv0bPAt4,2020-10-09,1,5,0,0,0,0,2020
9KVzGWFEufI,2020-10-10,2,4,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-10,2,7,0,0,0,0,2020
PcSTCsI6zUk,2020-10-10,2,3,0,0,0,0,2020
QS8l0H1BGjY,2020-10-10,2,1,0,0,0,0,2020
RF1chK7xiX0,2020-10-10,2,0,0,0,0,0,2020
WZVKP14QVgo,2020-10-10,2,0,0,0,0,0,2020
aHo1kbccgLM,2020-10-10,4,11,0,0,0,0,2020
br341Djn3_0,2020-10-10,2,2,0,0,0,0,2020
fm6Dv9POaQk,2020-10-10,1,4,0,0,0,0,2020
hQTDiy0X4eo,2020-10-10,2,1,0,0,0,0,2020
qXBG2JV7tms,2020-10-10,3,5,0,0,0,0,2020
u-qsNS-65pQ,2020-10-10,2,1,0,0,0,0,2020
uDQAWZsh3ns,2020-10-10,4,4,0,0,0,0,2020
v4NPzGXcbaw,2020-10-10,2,12,0,0,0,0,2020
y7zRv0bPAt4,2020-10-10,1,0,0,0,0,0,2020
2Wsb2KmeD04,2020-10-11,3,5,0,0,0,0,2020
7Ak8vzFzN_Y,2020-10-11,1,10,0,0,0,0,2020
7g35w-sL_JA,2020-10-11,2,8,0,0,0,0,2020
8_HqAYKZZ_I,2020-10-11,3,4,0,0,0,0,2020
9KVzGWFEufI,2020-10-11,4,15,0,0,0,0,2020
DRr8kXo0Agg,2020-10-11,3,17,0,0,0,0,2020
Jv4y4Z4zeRc,2020-10-11,3,5,0,0,0,0,2020
KJKYkGivPi8,2020-10-11,5,13,0,0,0,0,2020
L60C_wcLDHU,2020-10-11,4,8,0,0,0,0,2020
PcSTCsI6zUk,2020-10-11,2,2,0,0,0,0,2020
QS8l0H1BGjY,2020-10-11,4,5,0,0,0,0,2020
RF1chK7xiX0,2020-10-11,4,16,0,0,0,0,2020
WZVKP14QVgo,2020-10-11,5,16,0,0,0,0,2020
a3pMCY75leA,2020-10-11,1,8,0,0,0,0,2020
br341Djn3_0,2020-10-11,3,10,0,0,0,0,2020
errB7Ku0HyQ,2020-10-11,2,4,0,0,0,0,2020
fm6Dv9POaQk,2020-10-11,5,5,0,0,0,0,2020
hQTDiy0X4eo,2020-10-11,2,12,0,0,0,0,2020
kny1ZHg4tyM,2020-10-11,3,9,0,0,0,0,2020
nV01VpbjQLQ,2020-10-11,2,7,0,0,0,0,2020
qXBG2JV7tms,2020-10-11,11,17,0,0,0,0,2020
qmTXyVwt0F4,2020-10-11,1,6,0,0,0,0,2020
qxsXKYJRgJI,2020-10-11,1,3,0,0,0,0,2020
u-qsNS-65pQ,2020-10-11,2,6,0,0,0,0,2020
uDQAWZsh3ns,2020-10-11,4,5,0,0,0,0,2020
v4NPzGXcbaw,2020-10-11,4,5,0,0,0,0,2020
vr7jLRIA7C0,2020-10-11,1,5,0,0,0,0,2020
y7zRv0bPAt4,2020-10-11,3,7,0,0,0,0,2020
2Wsb2KmeD04,2020-10-12,1,0,0,0,0,0,2020
L60C_wcLDHU,2020-10-12,1,0,0,0,0,0,2020
WZVKP14QVgo,2020-10-12,1,0,0,0,0,0,2020
v4NPzGXcbaw,2020-10-12,2,0,0,0,0,0,2020
y7zRv0bPAt4,2020-10-12,1,0,0,0,0,0,2020
2Wsb2KmeD04,2020-10-13,1,4,0,0,0,0,2020
BB7a6alY_Kg,2020-10-13,2,5,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-13,1,11,0,0,0,0,2020
aHo1kbccgLM,2020-10-13,1,6,0,0,0,0,2020
qmTXyVwt0F4,2020-10-13,1,5,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-14,7,15,0,0,0,0,2020
7g35w-sL_JA,2020-10-14,4,18,0,0,0,0,2020
BB7a6alY_Kg,2020-10-14,7,23,0,0,0,1,2020
Lmx4Bc7WhHU,2020-10-14,10,68,0,0,0,0,2020
a3pMCY75leA,2020-10-14,4,20,0,0,0,0,2020
aHo1kbccgLM,2020-10-14,14,44,0,0,0,0,2020
aMwB3YzdnLY,2020-10-14,5,11,0,0,0,0,2020
kny1ZHg4tyM,2020-10-14,1,2,0,0,0,0,2020
nV01VpbjQLQ,2020-10-14,1,5,0,0,0,0,2020
n_QVgE8mGic,2020-10-14,4,13,0,0,0,0,2020
qmTXyVwt0F4,2020-10-14,7,24,0,0,0,0,2020
qxsXKYJRgJI,2020-10-14,1,2,0,0,0,0,2020
y7zRv0bPAt4,2020-10-14,1,1,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-15,1,1,0,0,0,0,2020
7g35w-sL_JA,2020-10-15,17,99,1,0,0,0,2020
BB7a6alY_Kg,2020-10-15,8,36,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-15,5,26,0,0,0,0,2020
a3pMCY75leA,2020-10-15,16,69,0,0,0,0,2020
aHo1kbccgLM,2020-10-15,5,20,0,0,0,0,2020
n_QVgE8mGic,2020-10-15,1,4,0,0,0,0,2020
qmTXyVwt0F4,2020-10-15,8,35,0,0,0,0,2020
7g35w-sL_JA,2020-10-16,2,8,0,0,0,0,2020
BB7a6alY_Kg,2020-10-16,2,9,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-16,3,10,0,0,0,0,2020
a3pMCY75leA,2020-10-16,2,10,0,0,0,0,2020
aHo1kbccgLM,2020-10-16,3,21,0,0,0,0,2020
qmTXyVwt0F4,2020-10-16,1,5,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-17,6,20,0,0,0,0,2020
7g35w-sL_JA,2020-10-17,5,48,0,0,0,0,2020
BB7a6alY_Kg,2020-10-17,5,19,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-17,7,46,0,0,0,0,2020
a3pMCY75leA,2020-10-17,6,59,0,0,0,0,2020
aHo1kbccgLM,2020-10-17,7,21,0,0,0,0,2020
aMwB3YzdnLY,2020-10-17,4,15,0,0,0,0,2020
n_QVgE8mGic,2020-10-17,5,22,0,0,0,0,2020
qmTXyVwt0F4,2020-10-17,5,19,0,0,0,0,2020
288bRpvZSsg,2020-10-18,1,6,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-18,12,38,0,0,0,0,2020
7g35w-sL_JA,2020-10-18,16,54,0,0,0,0,2020
AmIW3vUhY0E,2020-10-18,2,10,0,0,0,0,2020
BB7a6alY_Kg,2020-10-18,14,49,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-18,27,153,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-18,7,22,0,0,0,0,2020
a3pMCY75leA,2020-10-18,20,65,1,0,0,0,2020
aHo1kbccgLM,2020-10-18,26,97,0,0,0,0,2020
aMwB3YzdnLY,2020-10-18,17,40,0,0,0,1,2020
n_QVgE8mGic,2020-10-18,13,39,0,0,0,0,2020
pSPHTfd-GA4,2020-10-18,2,6,0,0,0,0,2020
qmTXyVwt0F4,2020-10-18,18,76,1,0,0,0,2020
288bRpvZSsg,2020-10-19,2,9,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-19,1,1,0,0,0,0,2020
AmIW3vUhY0E,2020-10-19,1,5,0,0,0,0,2020
BB7a6alY_Kg,2020-10-19,1,2,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-19,2,0,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-19,8,43,0,0,0,0,2020
aHo1kbccgLM,2020-10-19,1,1,0,0,0,0,2020
aMwB3YzdnLY,2020-10-19,1,0,0,0,0,0,2020
n_QVgE8mGic,2020-10-19,1,3,0,0,0,0,2020
pSPHTfd-GA4,2020-10-19,8,35,0,0,0,0,2020
qmTXyVwt0F4,2020-10-19,1,3,0,0,0,0,2020
288bRpvZSsg,2020-10-20,6,34,0,0,0,0,2020
2Ftvle6k9as,2020-10-20,1,0,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-20,4,13,0,0,0,0,2020
5flm8zGveZ8,2020-10-20,0,0,0,0,0,0,2020
7g35w-sL_JA,2020-10-20,1,0,0,0,0,0,2020
A4gZgqEKshw,2020-10-20,0,0,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-20,9,42,0,0,0,0,2020
AmIW3vUhY0E,2020-10-20,4,33,0,0,0,0,2020
BB7a6alY_Kg,2020-10-20,3,8,0,0,0,0,2020
BYRBjDIZSZo,2020-10-20,0,0,0,0,0,0,2020
FRgbKVwKp3M,2020-10-20,1,0,0,0,0,0,2020
IYSIzMNvT0k,2020-10-20,1,0,0,0,0,0,2020
LIkQgdMtovQ,2020-10-20,7,19,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-20,5,49,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-20,5,18,0,0,0,0,2020
a3pMCY75leA,2020-10-20,2,7,0,0,0,0,2020
aHo1kbccgLM,2020-10-20,7,13,0,0,0,0,2020
aMwB3YzdnLY,2020-10-20,3,3,0,0,0,0,2020
b8SV9Xk5P0Q,2020-10-20,7,19,0,0,0,0,2020
d2wI1ikAAlg,2020-10-20,0,0,0,0,0,0,2020
hcUC4IFisL4,2020-10-20,1,0,0,0,0,0,2020
jytZgg-oQyM,2020-10-20,0,0,0,0,0,0,2020
k_krAa5BcUc,2020-10-20,1,0,0,0,0,0,2020
n_QVgE8mGic,2020-10-20,2,8,0,0,0,0,2020
o7p5-2gqPc4,2020-10-20,1,0,0,0,0,0,2020
oKlJDBsc_A0,2020-10-20,1,0,0,0,0,0,2020
pSPHTfd-GA4,2020-10-20,13,39,0,0,0,0,2020
qmTXyVwt0F4,2020-10-20,2,7,0,0,0,0,2020
rZEOxQWltIs,2020-10-20,0,0,0,0,0,0,2020
riRa1fv7XAo,2020-10-20,1,0,0,0,0,0,2020
tsca4HeUPyA,2020-10-20,6,38,0,0,0,0,2020
288bRpvZSsg,2020-10-21,22,153,0,0,0,0,2020
2Ftvle6k9as,2020-10-21,3,2,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-21,10,31,0,0,0,0,2020
5flm8zGveZ8,2020-10-21,13,26,0,0,0,0,2020
7g35w-sL_JA,2020-10-21,5,18,0,0,0,0,2020
A4gZgqEKshw,2020-10-21,10,19,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-21,11,82,0,0,0,0,2020
AmIW3vUhY0E,2020-10-21,10,115,0,0,0,0,2020
BB7a6alY_Kg,2020-10-21,4,13,0,0,0,0,2020
BYRBjDIZSZo,2020-10-21,9,22,0,0,0,0,2020
FRgbKVwKp3M,2020-10-21,6,9,0,0,0,0,2020
IYSIzMNvT0k,2020-10-21,4,5,0,0,0,0,2020
LIkQgdMtovQ,2020-10-21,16,47,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-21,6,49,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-21,24,130,0,0,0,0,2020
a3pMCY75leA,2020-10-21,3,20,0,0,0,0,2020
aHo1kbccgLM,2020-10-21,9,41,0,0,0,0,2020
aMwB3YzdnLY,2020-10-21,11,33,0,0,0,0,2020
b8SV9Xk5P0Q,2020-10-21,11,43,0,0,0,0,2020
d2wI1ikAAlg,2020-10-21,14,60,0,0,0,0,2020
hcUC4IFisL4,2020-10-21,3,7,0,0,0,0,2020
jytZgg-oQyM,2020-10-21,20,44,0,0,0,0,2020
k_krAa5BcUc,2020-10-21,3,1,0,0,0,0,2020
n_QVgE8mGic,2020-10-21,10,42,0,0,0,0,2020
o7p5-2gqPc4,2020-10-21,3,2,0,0,0,0,2020
oKlJDBsc_A0,2020-10-21,3,12,0,0,0,0,2020
pSPHTfd-GA4,2020-10-21,20,129,0,0,0,0,2020
qmTXyVwt0F4,2020-10-21,4,18,0,0,0,0,2020
rZEOxQWltIs,2020-10-21,16,45,0,0,0,0,2020
riRa1fv7XAo,2020-10-21,3,2,0,0,0,0,2020
tsca4HeUPyA,2020-10-21,12,90,0,0,0,0,2020
288bRpvZSsg,2020-10-22,19,100,0,0,0,0,2020
2Ftvle6k9as,2020-10-22,2,9,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-22,5,12,0,0,0,0,2020
5flm8zGveZ8,2020-10-22,5,6,0,0,0,0,2020
7g35w-sL_JA,2020-10-22,1,7,0,0,0,0,2020
A4gZgqEKshw,2020-10-22,6,7,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-22,10,55,0,0,0,0,2020
AmIW3vUhY0E,2020-10-22,16,115,0,0,0,0,2020
BB7a6alY_Kg,2020-10-22,2,13,1,0,0,0,2020
BYRBjDIZSZo,2020-10-22,6,11,0,0,0,0,2020
FRgbKVwKp3M,2020-10-22,4,28,0,0,0,0,2020
IYSIzMNvT0k,2020-10-22,3,10,0,0,0,0,2020
LIkQgdMtovQ,2020-10-22,17,42,1,0,0,0,2020
Lmx4Bc7WhHU,2020-10-22,7,26,1,0,0,0,2020
MD5LDDmH3Lo,2020-10-22,27,124,0,0,0,0,2020
a3pMCY75leA,2020-10-22,1,7,0,0,0,0,2020
aHo1kbccgLM,2020-10-22,6,21,1,0,0,0,2020
aMwB3YzdnLY,2020-10-22,4,10,0,0,0,0,2020
b8SV9Xk5P0Q,2020-10-22,7,28,0,0,0,0,2020
d2wI1ikAAlg,2020-10-22,4,15,0,0,0,0,2020
hcUC4IFisL4,2020-10-22,4,17,0,0,0,0,2020
jytZgg-oQyM,2020-10-22,9,16,0,0,0,0,2020
k_krAa5BcUc,2020-10-22,5,12,0,0,0,0,2020
n_QVgE8mGic,2020-10-22,5,18,0,0,0,0,2020
o7p5-2gqPc4,2020-10-22,5,14,0,0,0,0,2020
oKlJDBsc_A0,2020-10-22,4,22,0,0,0,0,2020
pSPHTfd-GA4,2020-10-22,12,80,0,0,0,0,2020
qmTXyVwt0F4,2020-10-22,3,14,0,0,0,0,2020
rZEOxQWltIs,2020-10-22,6,14,0,0,0,0,2020
riRa1fv7XAo,2020-10-22,2,7,0,0,0,0,2020
tsca4HeUPyA,2020-10-22,7,41,0,0,0,0,2020
288bRpvZSsg,2020-10-23,6,24,0,0,0,0,2020
2Ftvle6k9as,2020-10-23,2,6,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-23,1,5,0,0,0,0,2020
5flm8zGveZ8,2020-10-23,8,12,0,0,0,0,2020
A4gZgqEKshw,2020-10-23,7,11,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-23,4,5,1,0,0,0,2020
AmIW3vUhY0E,2020-10-23,4,12,0,0,0,0,2020
BYRBjDIZSZo,2020-10-23,4,9,0,0,0,0,2020
FRgbKVwKp3M,2020-10-23,2,4,0,0,0,0,2020
IYSIzMNvT0k,2020-10-23,1,1,0,0,0,0,2020
LIkQgdMtovQ,2020-10-23,10,18,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-23,1,8,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-23,2,12,0,0,0,0,2020
aMwB3YzdnLY,2020-10-23,2,4,0,0,0,0,2020
b8SV9Xk5P0Q,2020-10-23,7,10,0,0,0,0,2020
d2wI1ikAAlg,2020-10-23,10,16,0,0,0,0,2020
hcUC4IFisL4,2020-10-23,1,2,0,0,0,0,2020
jytZgg-oQyM,2020-10-23,7,17,0,0,0,0,2020
k_krAa5BcUc,2020-10-23,1,3,0,0,0,0,2020
n_QVgE8mGic,2020-10-23,2,7,0,0,0,0,2020
o7p5-2gqPc4,2020-10-23,1,1,0,0,0,0,2020
oKlJDBsc_A0,2020-10-23,4,20,0,0,0,0,2020
pSPHTfd-GA4,2020-10-23,2,4,0,0,0,0,2020
rZEOxQWltIs,2020-10-23,6,16,0,0,0,0,2020
riRa1fv7XAo,2020-10-23,2,3,0,0,0,0,2020
tsca4HeUPyA,2020-10-23,7,30,0,0,0,0,2020
288bRpvZSsg,2020-10-24,6,57,0,0,0,0,2020
2Ftvle6k9as,2020-10-24,2,8,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-24,1,3,1,0,0,0,2020
5flm8zGveZ8,2020-10-24,6,19,0,0,0,0,2020
A4gZgqEKshw,2020-10-24,5,13,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-24,4,9,0,0,0,0,2020
AmIW3vUhY0E,2020-10-24,1,13,0,0,0,0,2020
BYRBjDIZSZo,2020-10-24,11,29,0,0,0,1,2020
FRgbKVwKp3M,2020-10-24,14,79,0,0,0,1,2020
IYSIzMNvT0k,2020-10-24,8,19,0,0,0,1,2020
LIkQgdMtovQ,2020-10-24,4,13,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-24,7,33,0,0,0,0,2020
b8SV9Xk5P0Q,2020-10-24,4,18,0,0,0,0,2020
d2wI1ikAAlg,2020-10-24,11,52,0,0,0,0,2020
hcUC4IFisL4,2020-10-24,10,41,0,0,0,0,2020
jytZgg-oQyM,2020-10-24,6,19,0,0,0,0,2020
k_krAa5BcUc,2020-10-24,2,8,0,0,0,0,2020
n_QVgE8mGic,2020-10-24,2,5,1,0,0,0,2020
o7p5-2gqPc4,2020-10-24,4,12,0,0,0,0,2020
oKlJDBsc_A0,2020-10-24,17,70,0,0,0,1,2020
pSPHTfd-GA4,2020-10-24,6,44,0,0,0,0,2020
rZEOxQWltIs,2020-10-24,7,21,0,0,0,0,2020
riRa1fv7XAo,2020-10-24,2,5,0,0,0,0,2020
tsca4HeUPyA,2020-10-24,5,38,0,0,0,0,2020
288bRpvZSsg,2020-10-25,10,83,1,0,0,0,2020
2Ftvle6k9as,2020-10-25,8,34,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-25,3,11,0,0,0,0,2020
5flm8zGveZ8,2020-10-25,10,17,0,0,0,0,2020
7g35w-sL_JA,2020-10-25,7,19,0,0,0,0,2020
A4gZgqEKshw,2020-10-25,9,23,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-25,5,46,0,0,0,0,2020
AmIW3vUhY0E,2020-10-25,11,101,0,0,0,0,2020
BB7a6alY_Kg,2020-10-25,4,7,0,0,0,0,2020
BYRBjDIZSZo,2020-10-25,9,30,0,0,0,0,2020
FRgbKVwKp3M,2020-10-25,14,88,0,0,0,0,2020
IYSIzMNvT0k,2020-10-25,11,35,0,0,0,0,2020
LIkQgdMtovQ,2020-10-25,12,55,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-25,3,20,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-25,9,64,1,0,0,0,2020
RF1chK7xiX0,2020-10-25,1,0,0,0,0,0,2020
a3pMCY75leA,2020-10-25,3,10,0,0,0,0,2020
aHo1kbccgLM,2020-10-25,6,21,0,0,0,0,2020
aMwB3YzdnLY,2020-10-25,3,10,0,0,0,0,2020
b8SV9Xk5P0Q,2020-10-25,12,42,0,0,0,0,2020
d2wI1ikAAlg,2020-10-25,6,31,0,0,0,0,2020
hcUC4IFisL4,2020-10-25,17,72,0,0,0,0,2020
jytZgg-oQyM,2020-10-25,10,24,0,0,0,0,2020
k_krAa5BcUc,2020-10-25,9,30,0,0,0,0,2020
n_QVgE8mGic,2020-10-25,4,13,0,0,0,0,2020
o7p5-2gqPc4,2020-10-25,17,52,0,0,0,0,2020
oKlJDBsc_A0,2020-10-25,18,95,0,0,0,0,2020
pSPHTfd-GA4,2020-10-25,7,56,1,0,0,0,2020
qmTXyVwt0F4,2020-10-25,4,10,0,0,0,0,2020
rZEOxQWltIs,2020-10-25,8,19,0,0,0,0,2020
riRa1fv7XAo,2020-10-25,8,21,0,0,0,0,2020
tsca4HeUPyA,2020-10-25,13,99,0,0,0,0,2020
288bRpvZSsg,2020-10-26,4,32,0,0,0,0,2020
2Ftvle6k9as,2020-10-26,9,28,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-26,3,11,0,0,0,0,2020
5flm8zGveZ8,2020-10-26,4,11,0,0,0,0,2020
7g35w-sL_JA,2020-10-26,2,14,0,0,0,0,2020
A4gZgqEKshw,2020-10-26,6,10,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-26,3,23,0,0,0,0,2020
AmIW3vUhY0E,2020-10-26,5,29,1,0,0,0,2020
BB7a6alY_Kg,2020-10-26,3,14,0,0,0,0,2020
BYRBjDIZSZo,2020-10-26,6,13,0,0,0,0,2020
FRgbKVwKp3M,2020-10-26,9,72,0,0,0,0,2020
IYSIzMNvT0k,2020-10-26,7,21,0,0,0,0,2020
LIkQgdMtovQ,2020-10-26,5,10,1,0,0,0,2020
Lmx4Bc7WhHU,2020-10-26,3,23,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-26,1,7,0,0,0,0,2020
a3pMCY75leA,2020-10-26,2,14,0,0,0,0,2020
aHo1kbccgLM,2020-10-26,4,18,0,0,0,0,2020
aMwB3YzdnLY,2020-10-26,5,10,0,0,0,0,2020
b8SV9Xk5P0Q,2020-10-26,4,10,1,0,0,0,2020
d2wI1ikAAlg,2020-10-26,5,29,0,0,0,0,2020
hcUC4IFisL4,2020-10-26,8,16,0,0,0,0,2020
jytZgg-oQyM,2020-10-26,3,11,0,0,0,0,2020
k_krAa5BcUc,2020-10-26,10,24,0,0,0,0,2020
n_QVgE8mGic,2020-10-26,3,14,0,0,0,0,2020
o7p5-2gqPc4,2020-10-26,12,34,0,0,0,0,2020
oKlJDBsc_A0,2020-10-26,6,42,0,0,0,0,2020
pSPHTfd-GA4,2020-10-26,1,8,0,0,0,0,2020
qmTXyVwt0F4,2020-10-26,4,12,0,0,0,0,2020
rZEOxQWltIs,2020-10-26,4,15,0,0,0,0,2020
riRa1fv7XAo,2020-10-26,6,17,0,0,0,0,2020
tsca4HeUPyA,2020-10-26,3,12,0,0,0,0,2020
288bRpvZSsg,2020-10-27,4,31,0,0,0,0,2020
2Ftvle6k9as,2020-10-27,6,26,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-27,4,9,0,0,0,0,2020
5flm8zGveZ8,2020-10-27,11,22,2,0,0,0,2020
7g35w-sL_JA,2020-10-27,9,35,1,0,0,0,2020
A4gZgqEKshw,2020-10-27,13,13,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-27,6,29,0,0,0,0,2020
AmIW3vUhY0E,2020-10-27,6,53,0,0,0,0,2020
BB7a6alY_Kg,2020-10-27,6,29,1,0,0,0,2020
BYRBjDIZSZo,2020-10-27,12,22,1,0,0,0,2020
FRgbKVwKp3M,2020-10-27,8,55,1,0,0,0,2020
IYSIzMNvT0k,2020-10-27,7,14,0,0,0,0,2020
LIkQgdMtovQ,2020-10-27,7,20,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-27,7,31,0,0,0,0,2020
MD5LDDmH3Lo,2020-10-27,7,30,0,0,0,0,2020
a3pMCY75leA,2020-10-27,7,29,1,0,0,0,2020
aHo1kbccgLM,2020-10-27,9,34,0,0,0,0,2020
